,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
6683,Ford Figo Diesel,2012,140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1399,68.0,160.0,5
6684,Maruti SX4 VDI,2012,310000,25000,Diesel,Individual,Manual,Second Owner,21.5,1248,88.8,200.0,5
6685,Maruti 800 EX,2006,65000,120000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,59.0,4
6686,Chevrolet Enjoy TCDi,2013,300000,90000,Diesel,Individual,Manual,First Owner,18.2,1248,73.8,172.5,7
6687,Jaguar XE 2016-2019,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177.0,430.0,5
6688,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,202.0,5
6689,Jaguar XF 2.0,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177.0,430.0,5
6690,Tata Safari Storme,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320.0,7
6691,Volvo XC40 D4,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,400.0,5
6692,Toyota Camry 2.5,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213.0,5
6693,Maruti Wagon R,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,90.0,5
6694,Maruti Baleno Alpha,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,190.0,5
6695,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110.0,5
6696,Toyota Innova 2.5,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200.0,7
6697,Maruti Swift AMT,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5
6698,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,132.0,5
6699,Maruti Swift AMT,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5
6700,Hyundai Grand i10,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24,5
6701,BMW X4 M,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400.0,5
6702,BMW X4 M,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190.0,400.0,5
6703,Honda Amaze V,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110.0,5
6704,Skoda Rapid 1.6,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,153.0,5
6705,Volvo V40 D3,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,350.0,5
6706,Mahindra XUV500 W8,2011,575000,110000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,330.0,7
6707,Tata Xenon XT,2014,440000,110000,Diesel,Individual,Manual,Second Owner,13.49,2179,138.03,320.0,5
6708,Maruti Swift VDI,2012,380000,100000,Diesel,Individual,Manual,Second Owner,22.9,1248,74.0,190.0,5
6709,Tata Manza Aura,2010,140000,116700,Petrol,Individual,Manual,Fourth & Above Owner,15.0,1368,90.0,116.0,5
6710,Tata Zest Quadrajet,2015,475000,25000,Diesel,Individual,Manual,First Owner,22.95,1248,74.0,190.0,5
6711,Mahindra Xylo D2,2011,200000,200000,Diesel,Individual,Manual,Third Owner,13.0,2489,95.0,220.0,8
6712,Maruti Swift Ldi,2010,400000,176062,Diesel,Individual,Manual,First Owner,17.8,1248,75.0,190.0,5
6713,Toyota Innova 2.5,2008,425000,250000,Diesel,Individual,Manual,Third Owner,12.8,2494,102.0,20.4,8
6714,Hyundai Santro LP,2003,68000,70000,Petrol,Individual,Manual,Second Owner,0.0,0,0.0,0.0,0
6715,Honda Amaze Anniversary,2015,509999,82000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,200.0,5
6716,Hyundai i10 Era,2010,275000,80000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,99.04,5
6717,Chevrolet Enjoy 1.3,2017,650000,40000,Diesel,Individual,Manual,Second Owner,18.2,1248,73.74,172.5,7
6718,Jeep Compass 2.0,2019,1850000,14000,Diesel,Individual,Manual,First Owner,17.1,1956,170.0,350.0,5
6719,Renault Duster 4x4,2014,650000,129000,Diesel,Individual,Manual,First Owner,19.72,1461,108.45,245.0,5
6720,Fiat Punto EVO,2016,360000,60000,Diesel,Individual,Manual,Second Owner,20.5,1248,91.7,209.0,5
6721,Volkswagen Ameo 1.5,2018,650000,82000,Diesel,Individual,Automatic,First Owner,21.73,1498,108.62,250.0,5
6722,Land Rover Range,2013,2000000,77500,Diesel,Individual,Automatic,Third Owner,12.7,2179,187.7,420.0,5
6723,Chevrolet Enjoy 1.3,2017,675000,50000,Diesel,Individual,Manual,Second Owner,18.2,1248,73.74,172.5,7
6724,Maruti 800 AC,2006,50000,40000,Petrol,Individual,Manual,Third Owner,16.1,796,37.0,59.0,4
6725,Maruti Wagon R,2017,445000,39500,Petrol,Individual,Manual,First Owner,20.52,1197,81.8,113.0,5
6726,Hyundai Elite i20,2018,750000,40000,Diesel,Individual,Manual,First Owner,22.54,1396,88.76,224.0,5
6727,Maruti Swift VDI,2012,425000,56000,Diesel,Individual,Manual,Second Owner,22.9,1248,74.0,190.0,5
6728,Peugeot 309 GLD,1997,57000,110000,Diesel,Individual,Manual,Third Owner,0.0,0,0.0,0.0,0
6729,Hyundai i20 1.4,2017,850000,54000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7,5
6730,Maruti Wagon R,2016,400000,20000,Petrol,Individual,Manual,Second Owner,20.51,998,67.04,90.0,5
6731,Tata Indica V2,2014,200000,55896,Diesel,Individual,Manual,Second Owner,25.0,1396,69.0,140.0,5
6732,Honda Amaze SX,2016,550000,35000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,200.0,5
6733,Honda Brio V,2012,250000,97000,Petrol,Individual,Manual,Second Owner,19.4,1198,86.8,109.0,5
6734,Maruti Alto 800,2014,206000,120000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,69.0,5
6735,Hyundai EON Magna,2014,290000,50000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5,5
6736,Tata Nano Lx,2010,45000,30400,Petrol,Individual,Manual,Fourth & Above Owner,26.0,624,35.0,48.0,4
6737,Mahindra XUV300 W8,2019,1200000,15000,Diesel,Individual,Manual,First Owner,20.0,1497,115.0,300.0,5
6738,Nissan Sunny Diesel,2012,220000,110000,Diesel,Individual,Manual,Third Owner,21.64,1461,84.8,200.0,5
6739,Mercedes-Benz New C-Class,2008,515000,120000,Diesel,Individual,Automatic,Second Owner,14.84,2143,170.0,400.0,5
6740,Maruti Alto LX,2010,170000,100000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62.0,5
6741,Maruti Swift Vdi,2010,260000,120000,Diesel,Individual,Manual,Second Owner,17.8,1248,75.0,190.0,5
6742,Volkswagen Vento Diesel,2012,315000,130000,Diesel,Individual,Manual,Second Owner,20.54,1598,103.6,250.0,5
6743,Maruti Alto K10,2011,225000,76000,Petrol,Individual,Manual,Second Owner,20.92,998,67.1,90.0,5
6744,Volkswagen Jetta 2.0L,2012,420000,110000,Diesel,Individual,Manual,Third Owner,19.33,1968,138.1,320.0,5
6745,Mahindra Scorpio VLX,2011,525000,96000,Diesel,Individual,Manual,First Owner,12.05,2179,120.0,290.0,8
6746,Maruti Swift AMT,2018,670000,90000,Diesel,Individual,Automatic,First Owner,28.4,1248,74.0,190.0,5
6747,Nissan Sunny Diesel,2012,220000,110000,Diesel,Individual,Manual,Third Owner,21.64,1461,84.8,200.0,5
6748,Ford Figo Diesel,2013,250000,25000,Diesel,Individual,Manual,First Owner,20.0,1399,68.1,160.0,5
6749,Maruti Swift Dzire,2009,229999,90000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,190.0,5
6750,Maruti Swift Dzire,2009,229999,164000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,190.0,5
6751,Honda Amaze EX,2013,300000,120000,Petrol,Individual,Manual,Second Owner,18.0,1198,86.7,109.0,5
6752,Maruti A-Star Vxi,2010,165000,66000,Petrol,Individual,Manual,Second Owner,19.0,998,66.1,90.0,5
6753,Tata New Safari,2010,295000,250000,Diesel,Individual,Manual,First Owner,13.93,2179,138.0,320.0,7
6754,Hyundai Verna 1.6,2011,360000,157000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.3,259.9,5
6755,Hyundai Verna 1.6,2011,380000,157000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.3,259.9,5
6756,Renault KWID 1.0,2017,300000,35000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,91.0,5
6757,Mahindra Scorpio 2.6,2008,320000,100000,Diesel,Individual,Manual,Second Owner,12.7,2609,116.6,28.3,9
6758,Datsun GO Plus,2016,325000,70000,Petrol,Individual,Manual,Second Owner,19.44,1198,67.0,104.0,7
6759,Tata Manza Aqua,2010,160000,30000,Diesel,Individual,Manual,Second Owner,21.12,1248,88.8,200.0,5
6760,Mahindra Bolero Power,2018,630000,40000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,195.0,7
6761,Maruti Swift VXI,2020,600000,5000,Petrol,Individual,Manual,First Owner,21.21,1197,81.8,113.0,5
6762,Maruti Alto 800,2014,229999,30000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,69.0,5
6763,Maruti Swift ZDi,2014,440000,70000,Diesel,Individual,Manual,Second Owner,22.9,1248,74.0,190.0,5
6764,Chevrolet Spark 1.0,2007,90000,60000,Petrol,Individual,Manual,Second Owner,18.0,995,62.0,90.3,5
6765,Maruti Ciaz VDI,2017,750000,60000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,200.0,5
6766,Honda City V,2012,330000,80000,Petrol,Individual,Manual,Second Owner,16.8,1497,116.3,146.0,5
6767,Maruti Ciaz ZDi,2016,715000,70000,Diesel,Individual,Manual,Second Owner,28.09,1248,88.5,200.0,5
6768,Skoda Fabia 1.2,2013,250000,150000,Diesel,Individual,Manual,Second Owner,20.86,1199,75.0,180.0,5
6769,Maruti Zen Estilo,2007,120000,150000,Petrol,Individual,Manual,Second Owner,18.2,1061,64.0,84.0,5
6770,Ford Ikon 1.6,2004,100000,25000,Petrol,Individual,Manual,Third Owner,14.2,1597,92.0,130.0,5
6771,Skoda Rapid 1.5,2017,850000,35000,Diesel,Individual,Automatic,Second Owner,21.72,1498,108.6,250.0,5
6772,Hyundai Xcent 1.2,2018,450000,48000,Diesel,Individual,Manual,First Owner,25.4,1186,73.97,190.24,5
6773,Volkswagen Polo Diesel,2012,240000,200000,Diesel,Individual,Manual,First Owner,22.07,1199,73.9,180.0,5
6774,Hyundai Santro GLS,2000,30000,90000,Petrol,Individual,Manual,Third Owner,0.0,0,0.0,0.0,0
6775,Maruti Swift Dzire,2015,600000,135000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,190.0,5
6776,Chevrolet Enjoy 1.3,2016,280000,110000,Diesel,Individual,Manual,Second Owner,18.2,1248,73.74,172.5,7
6777,Hyundai Verna 1.6,2012,465000,146000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,259.8,5
6778,Maruti Alto 800,2018,350000,44000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69.0,5
6779,Hyundai i10 Magna,2013,325000,70000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,111.7,5
6780,Tata Indica V2,2004,50000,271000,Diesel,Individual,Manual,First Owner,16.8,1405,62.0,12.5,5
6781,Maruti Alto LXi,2006,110000,120000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,62.0,5
6782,Tata Indigo eCS,2013,220000,80000,Diesel,Individual,Manual,First Owner,23.03,1396,69.0,140.0,5
6783,Mahindra Bolero 2011-2019,2015,515000,60000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,195.0,7
6784,Maruti Ciaz 1.4,2018,750000,40000,Petrol,Individual,Manual,First Owner,20.73,1373,91.1,130.0,5
6785,Hyundai EON Sportz,2018,350000,25000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5,5
6786,Hyundai Grand i10,2019,488999,15000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,113.75,5
6787,Maruti Alto 800,2017,300000,27000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69.0,5
6788,Maruti Baleno Alpha,2017,650000,35000,Diesel,Individual,Manual,Second Owner,27.39,1248,74.0,190.0,5
6789,Maruti A-Star Vxi,2014,250000,40000,Petrol,Individual,Manual,First Owner,19.0,998,66.1,90.0,5
6790,Maruti Alto 800,2014,200000,40000,Petrol,Individual,Manual,Third Owner,22.74,796,47.3,69.0,5
6791,Mahindra Scorpio S10,2015,950000,75262,Diesel,Individual,Manual,First Owner,15.4,2179,120.0,280.0,7
6792,Tata Indigo eCS,2012,200000,120000,Diesel,Individual,Manual,First Owner,23.03,1396,69.0,140.0,5
6793,Hyundai EON 1.0,2016,276000,60000,Petrol,Individual,Manual,First Owner,20.3,998,68.05,94.14,5
6794,Hyundai EON Magna,2014,250000,40000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5,5
6795,Maruti Alto LX,2008,95000,80000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,62.0,5
6796,Tata Indigo CR4,2011,200000,70000,Diesel,Individual,Manual,Second Owner,23.57,1396,70.0,140.0,5
6797,Hyundai Verna 1.6,2012,450000,100000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,259.8,5
6798,Mahindra XUV500 W6,2013,900000,18000,Diesel,Individual,Manual,First Owner,15.1,2179,140.0,330.0,7
6799,Tata Indigo CS,2010,200000,175000,Diesel,Individual,Manual,First Owner,19.09,1396,69.0,135.0,5
6800,Hyundai i10 Sportz,2010,200000,70000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,111.8,5
6801,Mahindra Bolero 2011-2019,2011,370000,91863,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,195.0,7
6802,Tata Indigo CS,2008,250000,100000,Petrol,Individual,Manual,First Owner,15.2,1193,65.0,10.7,5
6803,Renault KWID RXT,2016,290000,10000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72.0,5
6804,Maruti Ertiga SHVS,2018,900000,35000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,200.0,7
6805,Ford Figo Diesel,2013,325000,120000,Diesel,Individual,Manual,Second Owner,20.0,1399,68.1,160.0,5
6806,Hyundai Grand i10,2016,425000,30000,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,114.0,5
6807,Renault KWID RXT,2016,315000,60000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72.0,5
6808,Maruti Alto K10,2014,300000,70000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,90.0,5
6809,Hyundai i10 Sportz,2013,325000,70000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,111.8,5
6810,Hyundai Creta 1.4,2016,900000,130000,Diesel,Individual,Manual,First Owner,21.38,1396,88.7,219.7,5
6811,Hyundai Creta 1.4,2016,950000,133000,Diesel,Individual,Manual,First Owner,21.38,1396,88.7,219.7,5
6812,Volkswagen Vento Diesel,2010,320000,120000,Diesel,Individual,Manual,Third Owner,20.54,1598,103.6,250.0,5
6813,Volkswagen Ameo 1.0,2019,500000,20000,Petrol,Individual,Manual,First Owner,19.44,999,75.0,95.0,5
6814,Ford Figo Petrol,2012,290000,25000,Petrol,Individual,Manual,First Owner,15.6,1196,70.0,102.0,5
6815,Tata Nano Lx,2012,60000,90000,Petrol,Individual,Manual,First Owner,25.4,624,37.48,51.0,4
6816,Maruti A-Star Vxi,2009,120000,140000,Petrol,Individual,Manual,Third Owner,19.0,998,66.1,90.0,5
6817,Honda City i-DTEC,2017,850000,103000,Diesel,Dealer,Manual,First Owner,25.6,1498,97.9,200.0,5
6818,Toyota Innova Crysta,2017,1750000,23000,Diesel,Dealer,Manual,First Owner,13.68,2393,147.8,343.0,7
6819,Honda City i,2015,600000,128000,Diesel,Dealer,Manual,First Owner,26.0,1498,98.6,200.0,5
6820,Volkswagen Polo 1.5,2015,620000,33000,Diesel,Individual,Manual,First Owner,20.14,1498,88.8,230.0,5
6821,Maruti Alto LXi,2009,150000,70000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,62.0,5
6822,Hyundai Santro Xing,2011,150000,40000,Petrol,Individual,Manual,Fourth & Above Owner,0.0,1086,62.0,96.1,5
6823,Tata Indigo Grand,2008,135000,40000,Petrol,Individual,Manual,Fourth & Above Owner,12.85,1396,99.6,124.0,5
6824,Tata Indica Vista,2011,200000,80000,Diesel,Individual,Manual,First Owner,17.0,1405,71.0,135.0,5
6825,Maruti Ciaz ZDi,2015,730000,70000,Diesel,Individual,Manual,First Owner,26.21,1248,88.5,200.0,5
6826,Toyota Innova 2.5,2013,800000,100000,Diesel,Individual,Manual,First Owner,12.99,2494,100.6,200.0,8
6827,Mahindra Xylo E8,2009,300000,90000,Diesel,Individual,Manual,Second Owner,14.0,2498,112.0,260.0,8
6828,Ford Figo Diesel,2012,190000,112000,Diesel,Individual,Manual,Second Owner,20.0,1399,68.0,160.0,5
6829,Honda Civic 1.8,2011,350000,50000,Petrol,Individual,Manual,First Owner,15.5,1799,132.0,17.5,5
6830,Hyundai Xcent 1.1,2015,509999,62000,Diesel,Individual,Manual,Second Owner,24.4,1120,71.0,180.4,5
6831,Maruti Ertiga LDI,2012,400000,90000,Diesel,Individual,Manual,First Owner,20.77,1248,88.76,200.0,7
6832,Toyota Innova 2.5,2013,800000,80000,Diesel,Individual,Manual,First Owner,12.99,2494,100.0,200.0,7
6833,Tata Manza Club,2013,250000,50000,Diesel,Individual,Manual,First Owner,21.02,1248,88.8,200.0,5
6834,Hyundai Creta 1.6,2016,930000,47552,Diesel,Individual,Manual,Second Owner,19.67,1582,126.2,259.9,5
6835,Maruti Vitara Brezza,2016,720000,40000,Diesel,Individual,Manual,Second Owner,24.3,1248,88.5,200.0,5
6836,Ford Figo Petrol,2011,225000,15000,Petrol,Individual,Manual,First Owner,15.6,1196,70.0,102.0,5
6837,Ford EcoSport 1.5,2019,950000,20000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,205.0,5
6838,Hyundai i20 Active,2018,530000,52000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,114.73,5
6839,Hyundai i20 Magna,2016,470000,70000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7,5
6840,Mahindra Bolero Power,2017,650000,110000,Diesel,Individual,Manual,First Owner,15.96,2523,63.0,180.0,9
6841,Tata Safari Storme,2014,540000,77500,Diesel,Individual,Manual,Second Owner,14.0,2179,138.1,320.0,7
6842,Maruti Swift VDI,2015,459999,100000,Diesel,Individual,Manual,Second Owner,25.2,1248,74.0,190.0,5
6843,Renault KWID RXL,2019,325000,14700,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72.0,5
6844,Maruti Omni MPI,2016,240000,40000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,59.0,5
6845,Mahindra KUV 100,2017,400000,32000,Petrol,Individual,Manual,Second Owner,18.15,1198,82.0,115.0,6
6846,Maruti Alto LXI,2004,70000,70000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,62.0,5
6847,Maruti Swift Dzire,2009,250000,80000,Petrol,Individual,Manual,First Owner,17.5,1298,85.8,114.0,5
6848,Toyota Innova 2.5,2014,910000,80000,Diesel,Individual,Manual,Second Owner,12.99,2494,100.6,200.0,8
6849,Maruti Swift Dzire,2018,720000,25000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,190.0,5
6850,Maruti Swift Dzire,2015,590000,50000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,190.0,5
6851,Chevrolet Tavera Neo,2015,434000,120000,Diesel,Individual,Manual,First Owner,13.58,2499,72.4,171.0,10
6852,Mahindra Bolero DI,2006,145000,170000,Diesel,Individual,Manual,First Owner,13.6,2523,63.0,180.0,7
6853,Mahindra KUV 100,2018,445000,19700,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,115.0,5
6854,Hyundai Santro Xing,2011,191000,70000,LPG,Individual,Manual,First Owner,13.45,1086,62.1,96.1,5
6855,Ford Figo Aspire,2018,372000,50000,Diesel,Individual,Manual,Fourth & Above Owner,25.83,1498,99.0,215.0,5
6856,Maruti Wagon R,2005,65000,90000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,90.0,5
6857,Hyundai Santro GLS,2007,150000,60000,Petrol,Individual,Manual,Third Owner,0.0,0,0.0,0.0,0
6858,Ford Figo Diesel,2015,300000,140000,Diesel,Individual,Manual,First Owner,20.0,1399,68.05,160.0,5
6859,Mahindra Scorpio 2.6,2003,125000,120000,Diesel,Individual,Manual,Third Owner,12.7,2609,116.6,28.3,8
6860,Tata Tigor 1.2,2017,520000,40000,Petrol,Individual,Manual,First Owner,20.3,1199,84.0,114.0,5
6861,Maruti Alto 800,2014,190000,70000,Petrol,Individual,Manual,Third Owner,22.74,796,47.3,69.0,5
6862,Datsun RediGO 1.0,2018,310000,7000,Petrol,Individual,Manual,First Owner,22.5,999,67.0,91.0,5
6863,Toyota Innova 2.5,2012,750000,90000,Diesel,Individual,Manual,First Owner,12.8,2494,102.0,20.4,8
6864,Mahindra TUV 300,2016,750000,110000,Diesel,Individual,Automatic,First Owner,18.49,1493,100.0,240.0,7
6865,Maruti Alto K10,2019,350000,15000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,90.0,5
6866,Maruti Alto 800,2020,360000,5000,Petrol,Individual,Manual,First Owner,22.05,796,47.3,69.0,5
6867,Renault KWID RXE,2017,285000,5000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72.0,5
6868,Maruti Alto 800,2013,160000,70000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,69.0,5
6869,Datsun GO Plus,2015,229999,60000,Petrol,Individual,Manual,Second Owner,19.44,1198,67.0,104.0,7
6870,Maruti Alto LXi,2007,85000,120000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,62.0,5
6871,Datsun RediGO 1.0,2018,300000,7000,Petrol,Individual,Manual,First Owner,22.5,999,67.0,91.0,5
6872,Mahindra Scorpio 2009-2014,2014,675000,120000,Diesel,Individual,Manual,First Owner,12.05,2179,120.0,290.0,7
6873,Mahindra Scorpio 2009-2014,2014,700000,145241,Diesel,Individual,Manual,First Owner,12.05,2179,120.0,290.0,7
6874,Mahindra Scorpio 2.6,2008,400000,110000,Diesel,Individual,Manual,First Owner,12.7,2609,116.6,28.3,8
6875,Renault KWID RXT,2016,254999,30000,Petrol,Individual,Manual,Third Owner,25.17,799,53.3,72.0,5
6876,Mahindra Scorpio S10,2015,1050000,80000,Diesel,Individual,Manual,Second Owner,15.4,2179,120.0,280.0,7
6877,Maruti Swift Dzire,2013,390000,100000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,190.0,5
6878,Toyota Etios Liva,2015,450000,80000,Diesel,Individual,Manual,First Owner,23.59,1364,67.04,170.0,5
6879,Toyota Innova Crysta,2016,1630000,40000,Diesel,Individual,Automatic,Second Owner,11.36,2755,171.5,360.0,7
6880,Maruti Vitara Brezza,2017,725000,50000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,200.0,5
6881,Tata Safari Storme,2013,466000,95500,Diesel,Individual,Manual,Second Owner,14.0,2179,138.1,320.0,7
6882,Ford Figo 1.2P,2017,370000,40000,Petrol,Individual,Manual,Second Owner,18.16,1196,86.8,112.0,5
6883,Maruti Zen Estilo,2007,150000,70000,Petrol,Individual,Manual,Third Owner,18.2,1061,64.0,84.0,5
6884,Maruti Celerio ZXI,2017,483000,15000,Petrol,Individual,Manual,First Owner,23.1,998,67.04,90.0,5
6885,Hyundai Grand i10,2016,470000,10000,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,114.0,5
6886,Maruti Vitara Brezza,2018,950000,25000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,200.0,5
6887,Hyundai Verna 1.6,2013,450000,50000,Petrol,Individual,Manual,Third Owner,17.01,1591,121.3,154.9,5
6888,Toyota Etios VX,2011,345000,70000,Petrol,Individual,Manual,First Owner,17.6,1496,88.7,132.0,5
6889,Maruti A-Star Vxi,2009,300000,60000,Petrol,Individual,Manual,First Owner,19.0,998,66.1,90.0,5
6890,Maruti Zen Estilo,2007,160000,74800,Petrol,Individual,Manual,Second Owner,18.2,998,67.1,90.0,5
